Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero freezer door seal issue in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero freezer door seal issue in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero freezer door seal issue in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,sub zero freezer fan not working in alameda,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Berkeley Repair,sub zero freezer fan not working in berkeley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Cupertino Repair,sub zero freezer fan not working in cupertino,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero freezer fan not working in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero freezer fan not working in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MountainView Repair,sub zero freezer fan not working in mountain view,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero freezer fan not working in oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero freezer fan not working in palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Pleasanton Repair,sub zero freezer fan not working in pleasanton,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo RedwoodCity Repair,sub zero freezer fan not working in redwood city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero freezer fan not working in san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero freezer fan not working in san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanLeandro Repair,sub zero freezer fan not working in san leandro,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanMateo Repair,sub zero freezer fan not working in san mateo,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SantaClara Repair,sub zero freezer fan not working in santa clara,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero freezer fan not working in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero freezer fan not working in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero freezer fan not working in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Emergency,sub zero freezer fix 24 hour,Broad,46.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Emergency | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix affordable,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix bay area,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix best,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Emergency,sub zero freezer fix emergency,Broad,46.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Emergency | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix fast,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,sub zero freezer fix in alameda,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Belmont Repair,sub zero freezer fix in belmont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Berkeley Repair,sub zero freezer fix in berkeley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Burlingame Repair,sub zero freezer fix in burlingame,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Campbell Repair,sub zero freezer fix in campbell,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo CastroValley Repair,sub zero freezer fix in castro valley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Concord Repair,sub zero freezer fix in concord,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Cupertino Repair,sub zero freezer fix in cupertino,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo DalyCity Repair,sub zero freezer fix in daly city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Emeryville Repair,sub zero freezer fix in emeryville,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo FosterCity Repair,sub zero freezer fix in foster city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero freezer fix in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero freezer fix in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Livermore Repair,sub zero freezer fix in livermore,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo LosAltos Repair,sub zero freezer fix in los altos,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo LosGatos Repair,sub zero freezer fix in los gatos,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MenloPark Repair,sub zero freezer fix in menlo park,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Millbrae Repair,sub zero freezer fix in millbrae,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Milpitas Repair,sub zero freezer fix in milpitas,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MountainView Repair,sub zero freezer fix in mountain view,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Novato Repair,sub zero freezer fix in novato,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero freezer fix in oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero freezer fix in palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Pleasanton Repair,sub zero freezer fix in pleasanton,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo RedwoodCity Repair,sub zero freezer fix in redwood city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Richmond Repair,sub zero freezer fix in richmond,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanBruno Repair,sub zero freezer fix in san bruno,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero freezer fix in san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero freezer fix in san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanLeandro Repair,sub zero freezer fix in san leandro,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanMateo Repair,sub zero freezer fix in san mateo,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanRafael Repair,sub zero freezer fix in san rafael,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SantaClara Repair,sub zero freezer fix in santa clara,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero freezer fix in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero freezer fix in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero freezer fix in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix local,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Near Me,sub zero freezer fix near me,Broad,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Emergency,sub zero freezer fix same day,Broad,46.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Emergency | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Emergency,sub zero freezer fix today,Broad,46.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Emergency | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Freezer Repair,sub zero freezer fix trusted,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Freezer Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Not Cooling Issues,sub zero freezer freezer cold fridge warm,Broad,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,sub zero freezer freezer cold fridge warm in alameda,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Berkeley Repair,sub zero freezer freezer cold fridge warm in berkeley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Cupertino Repair,sub zero freezer freezer cold fridge warm in cupertino,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero freezer freezer cold fridge warm in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero freezer freezer cold fridge warm in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MountainView Repair,sub zero freezer freezer cold fridge warm in mountain view,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero freezer freezer cold fridge warm in oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero freezer freezer cold fridge warm in palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Pleasanton Repair,sub zero freezer freezer cold fridge warm in pleasanton,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo RedwoodCity Repair,sub zero freezer freezer cold fridge warm in redwood city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero freezer freezer cold fridge warm in san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero freezer freezer cold fridge warm in san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanLeandro Repair,sub zero freezer freezer cold fridge warm in san leandro,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanMateo Repair,sub zero freezer freezer cold fridge warm in san mateo,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SantaClara Repair,sub zero freezer freezer cold fridge warm in santa clara,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero freezer freezer cold fridge warm in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero freezer freezer cold fridge warm in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero freezer freezer cold fridge warm in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Repair,sub zero freezer fridge warm freezer cold,Broad,35.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,sub zero freezer fridge warm freezer cold in alameda,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Berkeley Repair,sub zero freezer fridge warm freezer cold in berkeley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Cupertino Repair,sub zero freezer fridge warm freezer cold in cupertino,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero freezer fridge warm freezer cold in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero freezer fridge warm freezer cold in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo MountainView Repair,sub zero freezer fridge warm freezer cold in mountain view,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Oakland Repair,sub zero freezer fridge warm freezer cold in oakland,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo PaloAlto Repair,sub zero freezer fridge warm freezer cold in palo alto,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Pleasanton Repair,sub zero freezer fridge warm freezer cold in pleasanton,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo RedwoodCity Repair,sub zero freezer fridge warm freezer cold in redwood city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanFrancisco Repair,sub zero freezer fridge warm freezer cold in san francisco,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanJose Repair,sub zero freezer fridge warm freezer cold in san jose,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanLeandro Repair,sub zero freezer fridge warm freezer cold in san leandro,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SanMateo Repair,sub zero freezer fridge warm freezer cold in san mateo,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo SantaClara Repair,sub zero freezer fridge warm freezer cold in santa clara,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Sunnyvale Repair,sub zero freezer fridge warm freezer cold in sunnyvale,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo UnionCity Repair,sub zero freezer fridge warm freezer cold in union city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo WalnutCreek Repair,sub zero freezer fridge warm freezer cold in walnut creek,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero freezer help,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Emergency,sub zero freezer help 24 hour,Broad,46.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Emergency | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero freezer help affordable,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero freezer help bay area,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero freezer help best,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Emergency,sub zero freezer help emergency,Broad,46.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Emergency | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Core Brand Service,sub zero freezer help fast,Broad,33.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Alameda Repair,sub zero freezer help in alameda,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Belmont Repair,sub zero freezer help in belmont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Berkeley Repair,sub zero freezer help in berkeley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Burlingame Repair,sub zero freezer help in burlingame,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Campbell Repair,sub zero freezer help in campbell,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo CastroValley Repair,sub zero freezer help in castro valley,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Concord Repair,sub zero freezer help in concord,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Cupertino Repair,sub zero freezer help in cupertino,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo DalyCity Repair,sub zero freezer help in daly city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Emeryville Repair,sub zero freezer help in emeryville,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo FosterCity Repair,sub zero freezer help in foster city,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Fremont Repair,sub zero freezer help in fremont,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Broad
SZ_Search_BayArea_ULTRA3000_Broad,Geo Hayward Repair,sub zero freezer help in hayward,Broad,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Broad
