Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,sub zero refrigerator freezer is cold but refrigerator is warm oakland,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,sub zero refrigerator freezer is cold but refrigerator is warm palo alto,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,sub zero refrigerator freezer is cold but refrigerator is warm palo alto,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,sub zero refrigerator freezer is cold but refrigerator is warm pleasanton,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,sub zero refrigerator freezer is cold but refrigerator is warm pleasanton,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,sub zero refrigerator freezer is cold but refrigerator is warm redwood city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,sub zero refrigerator freezer is cold but refrigerator is warm redwood city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,sub zero refrigerator freezer is cold but refrigerator is warm richmond,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,sub zero refrigerator freezer is cold but refrigerator is warm richmond,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,sub zero refrigerator freezer is cold but refrigerator is warm san bruno,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,sub zero refrigerator freezer is cold but refrigerator is warm san bruno,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,sub zero refrigerator freezer is cold but refrigerator is warm san francisco,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,sub zero refrigerator freezer is cold but refrigerator is warm san francisco,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,sub zero refrigerator freezer is cold but refrigerator is warm san jose,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,sub zero refrigerator freezer is cold but refrigerator is warm san jose,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,sub zero refrigerator freezer is cold but refrigerator is warm san leandro,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,sub zero refrigerator freezer is cold but refrigerator is warm san leandro,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,sub zero refrigerator freezer is cold but refrigerator is warm san mateo,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,sub zero refrigerator freezer is cold but refrigerator is warm san mateo,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,sub zero refrigerator freezer is cold but refrigerator is warm san rafael,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,sub zero refrigerator freezer is cold but refrigerator is warm san rafael,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,sub zero refrigerator freezer is cold but refrigerator is warm santa clara,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,sub zero refrigerator freezer is cold but refrigerator is warm santa clara,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero refrigerator freezer is cold but refrigerator is warm sunnyvale,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,sub zero refrigerator freezer is cold but refrigerator is warm sunnyvale,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,sub zero refrigerator freezer is cold but refrigerator is warm union city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,sub zero refrigerator freezer is cold but refrigerator is warm union city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,sub zero refrigerator freezer is cold but refrigerator is warm walnut creek,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,sub zero refrigerator freezer is cold but refrigerator is warm walnut creek,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,water not coming out of sub zero refrigerator alameda,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,water not coming out of sub zero refrigerator alameda,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,water not coming out of sub zero refrigerator belmont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,water not coming out of sub zero refrigerator belmont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,water not coming out of sub zero refrigerator berkeley,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,water not coming out of sub zero refrigerator berkeley,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Burlingame Repair,water not coming out of sub zero refrigerator burlingame,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Burlingame Repair,water not coming out of sub zero refrigerator burlingame,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Campbell Repair,water not coming out of sub zero refrigerator campbell,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Campbell Repair,water not coming out of sub zero refrigerator campbell,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo CastroValley Repair,water not coming out of sub zero refrigerator castro valley,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo CastroValley Repair,water not coming out of sub zero refrigerator castro valley,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Concord Repair,water not coming out of sub zero refrigerator concord,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Concord Repair,water not coming out of sub zero refrigerator concord,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Cupertino Repair,water not coming out of sub zero refrigerator cupertino,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Cupertino Repair,water not coming out of sub zero refrigerator cupertino,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo DalyCity Repair,water not coming out of sub zero refrigerator daly city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo DalyCity Repair,water not coming out of sub zero refrigerator daly city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Emeryville Repair,water not coming out of sub zero refrigerator emeryville,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Emeryville Repair,water not coming out of sub zero refrigerator emeryville,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo FosterCity Repair,water not coming out of sub zero refrigerator foster city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo FosterCity Repair,water not coming out of sub zero refrigerator foster city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo FosterCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Fremont Repair,water not coming out of sub zero refrigerator fremont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Fremont Repair,water not coming out of sub zero refrigerator fremont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Fremont Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Hayward Repair,water not coming out of sub zero refrigerator hayward,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Hayward Repair,water not coming out of sub zero refrigerator hayward,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Hayward Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Livermore Repair,water not coming out of sub zero refrigerator livermore,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Livermore Repair,water not coming out of sub zero refrigerator livermore,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Livermore Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo LosAltos Repair,water not coming out of sub zero refrigerator los altos,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo LosAltos Repair,water not coming out of sub zero refrigerator los altos,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosAltos Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo LosGatos Repair,water not coming out of sub zero refrigerator los gatos,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo LosGatos Repair,water not coming out of sub zero refrigerator los gatos,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo LosGatos Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo MenloPark Repair,water not coming out of sub zero refrigerator menlo park,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo MenloPark Repair,water not coming out of sub zero refrigerator menlo park,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MenloPark Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Millbrae Repair,water not coming out of sub zero refrigerator millbrae,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Millbrae Repair,water not coming out of sub zero refrigerator millbrae,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Millbrae Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Milpitas Repair,water not coming out of sub zero refrigerator milpitas,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Milpitas Repair,water not coming out of sub zero refrigerator milpitas,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Milpitas Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo MountainView Repair,water not coming out of sub zero refrigerator mountain view,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo MountainView Repair,water not coming out of sub zero refrigerator mountain view,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo MountainView Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Novato Repair,water not coming out of sub zero refrigerator novato,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Novato Repair,water not coming out of sub zero refrigerator novato,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Novato Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,water not coming out of sub zero refrigerator oakland,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Oakland Repair,water not coming out of sub zero refrigerator oakland,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Oakland Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,water not coming out of sub zero refrigerator palo alto,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo PaloAlto Repair,water not coming out of sub zero refrigerator palo alto,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo PaloAlto Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,water not coming out of sub zero refrigerator pleasanton,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Pleasanton Repair,water not coming out of sub zero refrigerator pleasanton,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Pleasanton Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,water not coming out of sub zero refrigerator redwood city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo RedwoodCity Repair,water not coming out of sub zero refrigerator redwood city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo RedwoodCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,water not coming out of sub zero refrigerator richmond,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Richmond Repair,water not coming out of sub zero refrigerator richmond,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Richmond Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,water not coming out of sub zero refrigerator san bruno,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanBruno Repair,water not coming out of sub zero refrigerator san bruno,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanBruno Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,water not coming out of sub zero refrigerator san francisco,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanFrancisco Repair,water not coming out of sub zero refrigerator san francisco,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanFrancisco Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,water not coming out of sub zero refrigerator san jose,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanJose Repair,water not coming out of sub zero refrigerator san jose,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanJose Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,water not coming out of sub zero refrigerator san leandro,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanLeandro Repair,water not coming out of sub zero refrigerator san leandro,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanLeandro Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,water not coming out of sub zero refrigerator san mateo,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanMateo Repair,water not coming out of sub zero refrigerator san mateo,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanMateo Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,water not coming out of sub zero refrigerator san rafael,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SanRafael Repair,water not coming out of sub zero refrigerator san rafael,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SanRafael Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,water not coming out of sub zero refrigerator santa clara,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo SantaClara Repair,water not coming out of sub zero refrigerator santa clara,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo SantaClara Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,water not coming out of sub zero refrigerator sunnyvale,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Sunnyvale Repair,water not coming out of sub zero refrigerator sunnyvale,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Sunnyvale Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,water not coming out of sub zero refrigerator union city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo UnionCity Repair,water not coming out of sub zero refrigerator union city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo UnionCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,water not coming out of sub zero refrigerator walnut creek,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo WalnutCreek Repair,water not coming out of sub zero refrigerator walnut creek,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo WalnutCreek Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,my sub zero refrigerator stopped making ice alameda,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Alameda Repair,my sub zero refrigerator stopped making ice alameda,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Alameda Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,my sub zero refrigerator stopped making ice belmont,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Belmont Repair,my sub zero refrigerator stopped making ice belmont,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Belmont Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,my sub zero refrigerator stopped making ice berkeley,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Berkeley Repair,my sub zero refrigerator stopped making ice berkeley,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Berkeley Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Burlingame Repair,my sub zero refrigerator stopped making ice burlingame,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Burlingame Repair,my sub zero refrigerator stopped making ice burlingame,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Burlingame Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Campbell Repair,my sub zero refrigerator stopped making ice campbell,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Campbell Repair,my sub zero refrigerator stopped making ice campbell,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Campbell Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo CastroValley Repair,my sub zero refrigerator stopped making ice castro valley,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo CastroValley Repair,my sub zero refrigerator stopped making ice castro valley,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo CastroValley Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Concord Repair,my sub zero refrigerator stopped making ice concord,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Concord Repair,my sub zero refrigerator stopped making ice concord,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Concord Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Cupertino Repair,my sub zero refrigerator stopped making ice cupertino,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo Cupertino Repair,my sub zero refrigerator stopped making ice cupertino,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Cupertino Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo DalyCity Repair,my sub zero refrigerator stopped making ice daly city,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Geo DalyCity Repair,my sub zero refrigerator stopped making ice daly city,Phrase,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo DalyCity Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Geo Emeryville Repair,my sub zero refrigerator stopped making ice emeryville,Exact,39.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Geo Emeryville Repair | Exact
